image,ground_truth,prediction,cer
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/251/40.jpg,trình 3 giảm...,tinh 3 gian...,0.26666666666666666
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/1.jpg,BẢN CHẤT CỦA THÀNH CÔNG,Bản chất của thành công,0.0
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/2.jpg,Đã bao giờ bạn tự hỏi thành công là gì mà bao kẻ bỏ cả cuộc đời mình theo đuổi? Phải chăng,"""Are you going to be here tomorrow?""",0.8333333333333334
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/3.jpg,"đó là kết quả hoàn hảo trong công việc, sự chính xác đến từng chi tiết? Hay đó là cách nói","this is what you mean, that strong voice, it's always easier than trying out that? I may do it easier, not.",0.7888888888888889
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/4.jpg,"khác của từ thành đạt, nghĩa là có được một cuộc sống giàu sang, được mọi người nể phục?","khác cũn từ thanh đạt, nghĩa là có điều cũng sống quan sang, điều mới nghĩa là phục ợ",0.3181818181818182
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/5.jpg,Vậy thì bạn hãy dành chút thời gian để lặng mình suy ngẫm.,Vậy thì bạn hãy dành chút thời gian để kể những suy ngẫm.,0.13793103448275862
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/6.jpg,Cuộc sống sẽ chỉ cho bạn có những người thành đạt được thành công theo một cách giản dị đến bất,que song se chú cho ban có những người thánh tất thánh ứng thời một cách gần đón tới.,0.3157894736842105
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/7.jpg,ngờ,hā,1.0
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/8.jpg,"Thành công là khi bố và con trai có dũng khí bước vào bếp, nấu những món ăn mẹ thích nhân","Thanh càng lẫn khu bốc và con trai có dùng khứ biết nào bap, nếu những món ăn mẹ-thách nhau",0.20224719101123595
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/9.jpg,"ngày 8 - 3. Món canh có thể hơi mặn, món cá sốt đáng lẽ phải có màu đỏ sậm thì lại ngả sang",ngay 8-3. Mời cạnh cơ thế này mời cơ sở đăng lệ phát cờ mua đợi sân thi lục ngã sang,0.3956043956043956
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/10.jpg,"màu... đen cháy. Nhưng nhìn mâm cơm, mẹ vẫn cười. Bởi vì hai bố con không thể thành","mai ... den chay. Những mình màn cơm, mẹ em cũng cũng: ôi vì hai bên không thể thành",0.3253012048192771
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/11.jpg,"công trên "" chiến trường "" bếp núc, nhưng lại thành công khi tặng mẹ "" đoá hồng "" của tình yêu.","sing three ""chicken"" biting ""bep"" nice, making last thanks only his ""beep"" me. ""da king"" can't think you.",0.6105263157894737
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/12.jpg,"Một món quà ý nghĩa hơn cả những món quà quý giá, hạnh phúc ấy long lanh in trong mắt","mei min quan yin huon hien ca nhung min quan quy giao, hanh phuc ay long lanh in trong an tet",0.3411764705882353
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/13.jpg,mẹ.,mē,0.6666666666666666
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/14.jpg,"Thành công còn là hình ảnh một cậu bé bị dị tật ở chân, không bao giờ đi lại bình thường","Thank ing can in hinh anh mat eau be bi at tat e chao, kring bao giu tai lai binh thuing",0.32954545454545453
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/15.jpg,"được. Từ nhỏ cậu đã nuôi ước mơ trở thành cầu thủ bóng đá. Sau bao nỗ lực khổ luyện, cậu","Hei. Tôi nhớ cảm ấn tôi mơ tôi thích cảm thứ bóng tôi. Sau bao nó lúc khá chẳng, cảm",0.42045454545454547
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/16.jpg,"bé trở thành cầu thủ dự bị trong một đội bóng nhỏ, và chưa bao giờ được chính thức ra sân.","he treat thanks each the all bi tong met ats long nha, po chua bao giat the chun thue ra sao.",0.4444444444444444
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/17.jpg,"Nhưng đó không phải là thất bại. Trái lại, thành công đã nở hoa khi cậu bé năm xưa, với bao","Nothing don't bring pleas. In that bar. Treats last, thankin' don't bring him out. In man man, you have",0.7032967032967034
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/18.jpg,"nghị lực và quyết tâm, đã chiến thắng hoàn cảnh để theo đuổi ước mơ từ ngày thơ bé.","night, we use a night lamp, and always hang a lamp beside the bed.",0.7469879518072289
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/19.jpg,"Thành công ấy, liệu có mấy người đạt được?","Thanh công ấy, liệu có mấy người đặt thức ?",0.14285714285714285
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/20.jpg,"Sau mỗi mùa thi đại học, có bao "" sĩ tử "" buồn rầu khi biết mình trở thành "" sĩ tử "". Hai bảy điểm,","Sau mẹ mua thịt tươi, có bao ""sữa túi"" buôn rau khi bệnh mình trở thành ""sữa túi"": hai bảy đôi mẹ,",0.31313131313131315
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/21.jpg,cao thật đấy. Nhưng cao mà làm gì khi NV1 lấy tới hai bảy phẩy năm? Đó thật ra không phải,even that day. Nothing can make me lose my mind. I don't let the rain keep my mind too that I'm losing hope.,0.7191011235955056
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/22.jpg,"là thất bại, chỉ là khi thành công - bị - trì - hoãn mà thôi. Cuộc sống vẫn chào đón họ với","I am short but, she's a khu thanh cng bi' - tri- thanh ma than. Quyong van chua dan ho nhi.",0.5054945054945055
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/23.jpg,"NV2, NV3. Quan trọng là họ đã nỗ lực hết sức để khẳng định mình. Đó là ý nghĩa vẹn nguyên","Nv2, Nv3. Quan trong lí hoa đánh nô lôc hát sức đế kháng điều mình. Do lý nghĩa văn nguyên",0.2247191011235955
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/255/24.jpg,"của các kỳ thi, và cũng là bản chất của thành công.","của các ký thú, và cũng là bản chất của thành công.",0.0392156862745098
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/1.jpg,Chương trình hành động thực hiện Nghị quyết trung ương 9 - khóa IX của Đảng bộ,Chuong trinh hinh đăng thực hiện Nghi quyết trung ương g - thai 1x câu đăng b,0.19230769230769232
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/2.jpg,"TP.HCM Về xây dựng Đảng : tiếp tục chỉ đạo mạnh mẽ, có hiệu quả cuộc vận động xây","m. con vé xây dựng bảng: tiếp tục chủ đạo mạnh mẽ, có hiệu quả các văn dángy",0.20987654320987653
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/3.jpg,"dựng chỉnh đốn Đảng theo tinh thần nghị quyết trung ương 6 (lần 2). Theo đó, tiếp tục","Any child, the one who thinks that night, quivers, trying, using 6 (1 an 2). The other, the one",0.5764705882352941
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/4.jpg,thực hiện việc kê khai nhà đất và cơ sở sản xuất kinh doanh của cán bộ - công,trực thần việc thai nhà đặt ra có số sản xuất lạnh danh của con bò-gi,0.3116883116883117
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/5.jpg,"chức; tăng cường thanh kiểm tra những nơi có dấu hiệu vi phạm, đặc biệt","write; telling candy thank him that nothing nor cold drink you, then back",0.6338028169014085
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/6.jpg,trong lĩnh vực đất đai và các công trình trọng điểm.,timy linh viết đặt tài và các công trình trong đêm.,0.2692307692307692
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/7.jpg,Xử lý nghiêm minh theo pháp luật và kỷ luật của Đảng những người có hành,Xixi lǚy rúqiúmen mìns tíhe pháp huàn và ký huàn cuàn Dāng nǚu guó chán,0.5416666666666666
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/8.jpg,vi sai trái và những người bao che. Thực hiện tốt các quy định đối với cán bộ lãnh,vì sai trai và nhúng người bao che. Thực hiện tốt các quy định đối với cán bộ liên,0.07317073170731707
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/9.jpg,"đạo, quản lý để xảy ra tham nhũng, tiêu cực ở cơ quan, đơn vị. Kiện toàn và","Eao, quan lý dê' xay ra ham nhung, tiêu ưc ò sô quan, đòn òi. Kiên toan ưa",0.28
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/10.jpg,tăng cường sức chiến đấu của tổ chức cơ sở Đảng. Tiếp tục đổi mới và nâng,tăng cường sức chiến đấu và tôi có sở đăng. Tại tục đó mà văn ngữ,0.3013698630136986
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/11.jpg,cao công tác cán bộ. Tiếp tục đổi mới phương thức lãnh đạo của cấp ủy,"cao công tác chủ bộ. Triệt tiêu đời mới, phường thích lòng tạo cuộn cáp ủy",0.2898550724637681
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/12.jpg,Đảng theo phương châm hướng mạnh về cơ sở.,Đang theo phương châm hướng mang về có số.,0.11904761904761904
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/13.jpg,"Về cải cách hành chính : Tập trung chấn chỉnh mạnh hơn nữa kỷ cương, kỷ luật trong","Viê cau cành hàn chính: Tập trung chân chính manh hôn nữa têy cung, bợ hàn trong",0.2804878048780488
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/14.jpg,"bộ máy hành chính, nâng cao tinh thần trách nhiệm và ý thức kỷ luật của CB - CC,","be may haan shin, nang cao tins than trach phim na y thuc hy dung ua cac",0.3875
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/15.jpg,"nhất là trên lĩnh vực nhà đất, đầu tư, kinh doanh, trật tự xây dựng và","nhau lai trên linh việc nhà đại, đâu thì, ems doanh, trái tại xây dựng oa",0.3142857142857143
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/16.jpg,"giải quyết khiếu nại, tố cáo. Xây dựng hoàn thiện hệ thống các qui trình","gài quyết thiên núi, tỏ cào. Xây dựng hoàn thiện hệ thay cả quy trìng",0.20833333333333334
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/17.jpg,"thủ tục hành chính. Kiên quyết chấn chỉnh bộ máy hành chính các cấp,",Thủ túc hành chính. Kiên quyết thành chính bà mày hành chính cát cáp,0.14705882352941177
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/18.jpg,"nhanh chóng khắc phục tình trạng quan liêu, cửa quyền, hách dịch.","nhans chóng thúc phục tình trạng quan liêu, của quyển, hạch dịch.",0.09230769230769231
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/19.jpg,"Xây dựng và phát triển đội ngũ CB - CC có chất lượng chuyên môn cao, có phẩm","Xây dựng văn phẩm triển dời ngữ CB-cc có chút hướng chuyên môn cao, có phản",0.18421052631578946
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/20.jpg,"chất, đạo đức. Kiểm tra, xử lý kiên quyết các vụ tham nhũng, lãng phí,","chài, đạo đức. kiếm trai, xứ lý kiên quyết các cụ đã tham nhũng, lòng phí.",0.15714285714285714
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/21.jpg,làm thất thoát tài sản nhà nước... Về kinh tế : Tập trung mọi nỗ lực,lam thai' thoat tau san nha nho ... Ve bung te': tap tung moi no lie,0.35294117647058826
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/22.jpg,"nhằm tháo gỡ sản xuất kinh doanh, đưa tốc độ tăng trưởng GDP trên địa","nhâm thảo gỗ sản xuất linh doanh, đầu tạo tổ tăng trưởng GDP trên địa",0.14492753623188406
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/23.jpg,bàn TP đạt 12% năm 2004 và trên 12% năm 2005. Phát triển nhanh,ban 7p đạt 12% năm 2004 và trên 12% năm 2005. Phải tiến hành,0.12903225806451613
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/24.jpg,"các ngành dịch vụ, tái cấu trúc các ngành công nghiệp.","các ngành dịch vụ, tài cảu thuê các ngân công nghiệp.",0.12962962962962962
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/25.jpg,Tiếp tục nhân rộng các mô hình huy động vốn đầu tư. Tập trung khai thác,Tíép' tuc mhan rong càc mò hìnt. huy dáng vòn dàut tù. Táp trung thai thác,0.28169014084507044
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/26.jpg,các nguồn vốn cho ngân sách. Tổng kết quá trình cổ phần hóa doanh,các người vốn cho người sách. Từng kết quả trưng bố phát hoá đoàn,0.2923076923076923
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/27.jpg,nghiệp nhà nước và việc tổ chức sắp xếp lại doanh nghiệp nhà nước.,"nghịp nhớ nước và việc tỏ chút, sắp xếp lời doanh nghiệp nhớ nước.",0.13636363636363635
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/28.jpg,Triển khai quyết định của TP về một số chính sách ưu đãi đối với,Trình khai quyết định của TP về mở sổ chính sách dự án đối với.,0.1875
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/29.jpg,các dự án có vốn đầu tư nước ngoài. Rà soát lại chương,các dự án có vốn thu hút người. Rất sách lời các chúng,0.42592592592592593
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/30.jpg,trình hội nhập kinh tế của TP. Về văn hóa - xã hội : đẩy mạnh xã,trins hòi nhập kín sĩ tế cuả TP. Về văn hoá - xã hội; đây mấy xã,0.265625
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/31.jpg,"hội hóa, phát triển xã hội học tập, ưu tiên đầu tư ngân sách","hỏi hòa, phải trình xác hội học tập, lưu điện đau tật ngàn sách",0.26666666666666666
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/32.jpg,cho giáo dục - đào tạo.,cho giào duc - đào tạo.,0.08695652173913043
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/33.jpg,Nâng cao năng lực quản lý nhà nước trên các lĩnh vực kinh doanh dịch vụ,Nang cao nang luè quán lý nhà nước trên các thời ước bình dân đánh dấu u,0.323943661971831
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/34.jpg,"văn hóa; khắc phục những sơ hở, tiêu cực trong quản lý và hoạt động","van hoi ; khao phuc nhung sa ho , ten cuc trong quan ly vo hoa dong",0.3283582089552239
/kaggle/input/uit-hwdb/UIT_HWDB_line/UIT_HWDB_line/test_data/252/35.jpg,văn hóa. Tiếp tục tập trung nguồn lực cho chương trình 3 giảm...,van hoat. Tiếp tục tập trung người học cho những trải 3 giảm ...,0.234375
